bag_id,alan,footprint_area_m2,bouwjaar,status,gebruiksdoel,class6_points,roof_p30_z_nap_m,roof_p70_z_nap_m,roof_p90_z_nap_m,roof_span_m,ground_ring_points,ground_z_nap_m,h_measured_m
0503100000038661,B,5.00,2020,Pand in gebruik,,0,,,,,3145,-1.550,
0503100000038662,B,6.30,2022,Pand in gebruik,,0,,,,,4165,-1.550,
0503100000038663,B,5.85,2009,Pand in gebruik,,0,,,,,3794,-1.650,
0503100000038664,B,25.31,2022,Pand in gebruik,,0,,,,,5194,-1.650,
0503100000038665,B,9.33,2018,Pand in gebruik,,0,,,,,2416,-1.750,
0503100000038675,A,5.80,2022,Pand in gebruik,,0,,,,,3497,-1.150,
0503100000038676,A,8.84,2014,Pand in gebruik,,0,,,,,9792,-1.550,
0503100000038677,A,8.33,1985,Pand in gebruik,,0,,,,,2305,-1.550,
0503100000038678,A,7.59,1985,Pand in gebruik,,0,,,,,2104,-1.850,
0503100000038679,A,4.49,2007,Pand in gebruik,,0,,,,,1504,-1.850,
0503100000038727,B,9.73,2014,Pand in gebruik,,0,,,,,2792,-1.150,
0503100000038730,B,14.07,2021,Pand in gebruik,,0,,,,,1838,-1.750,
0503100000038789,B,5.71,2019,Pand in gebruik,,0,,,,,2065,-1.350,
0503100000038819,B,5.17,1977,Pand in gebruik,,0,,,,,1735,-1.350,
0503100000038820,B,11.37,1977,Pand in gebruik,,0,,,,,2142,-1.350,
0503100000038821,B,9.73,1977,Pand in gebruik,,0,,,,,2101,-1.350,
0503100000038830,B,6.70,2002,Pand in gebruik,,0,,,,,2025,-1.450,
0503100000038831,B,4.59,2012,Pand in gebruik,,0,,,,,1645,-1.550,
0503100000038832,B,9.10,2016,Pand in gebruik,,0,,,,,1391,-1.350,
0503100000038833,B,7.27,1979,Pand in gebruik,,0,,,,,1593,-1.350,
0503100000038834,B,7.39,1979,Pand in gebruik,,0,,,,,1754,-1.350,
0503100000038835,B,7.52,1979,Pand in gebruik,,0,,,,,1715,-1.350,
0503100000038836,B,6.71,1979,Pand in gebruik,,0,,,,,1448,-1.350,
0503100000038837,B,7.82,1979,Pand in gebruik,,0,,,,,2030,-1.450,
0503100000038838,B,11.57,1979,Pand in gebruik,,0,,,,,1886,-1.350,
0503100000038839,B,10.19,1979,Pand in gebruik,,0,,,,,1772,-1.550,
0503100000038852,B,8.20,1979,Pand in gebruik,,0,,,,,2586,-1.750,
0503100000038855,B,7.45,2007,Pand in gebruik,,0,,,,,1759,-1.450,
0503100000038856,B,6.03,2009,Pand in gebruik,,0,,,,,1311,-1.650,
0503100000038857,B,8.55,1977,Pand in gebruik,,0,,,,,1724,-1.550,
0503100000038858,B,7.51,1977,Pand in gebruik,,0,,,,,1741,-1.450,
0503100000038859,B,7.79,1977,Pand in gebruik,,0,,,,,1878,-1.450,
0503100000038860,B,13.38,2013,Pand in gebruik,,0,,,,,1439,-1.750,
0503100000038861,B,6.38,2017,Pand in gebruik,,0,,,,,921,-1.550,
0503100000038862,B,8.54,1979,Pand in gebruik,,0,,,,,945,-1.550,
0503100000038863,B,5.84,1979,Pand in gebruik,,12,0.750,0.850,0.850,0.100,886,-1.750,2.600
0503100000038864,B,6.63,1977,Pand in gebruik,,0,,,,,1536,-1.450,
0503100000038871,B,12.63,2016,Pand in gebruik,,0,,,,,1727,-2.050,
0503100000038873,B,6.29,1977,Pand in gebruik,,0,,,,,2854,-1.950,
0503100000038874,B,8.54,2014,Pand in gebruik,,0,,,,,3172,-1.850,
0503100000038875,B,8.86,2017,Pand in gebruik,,0,,,,,1844,-1.950,
0503100000038876,B,7.25,2019,Pand in gebruik,,0,,,,,4828,-1.950,
0503100000038877,B,7.76,2009,Pand in gebruik,,0,,,,,5454,-2.150,
0503100000038878,B,5.79,2011,Pand in gebruik,,0,,,,,4559,-2.050,
0503100000038879,B,13.19,1982,Pand in gebruik,,0,,,,,4454,-2.150,
0503100000038880,B,5.75,2020,Pand in gebruik,,0,,,,,2996,-2.050,
0503100000038881,B,10.33,2009,Pand in gebruik,,0,,,,,3531,-2.050,
0503100000010423,B,50.11,1985,Pand in gebruik,,1724,0.650,1.050,1.250,0.600,5626,-2.250,3.300
0503100000010280,A,76.73,1969,Pand in gebruik,woonfunctie,1495,7.050,7.050,7.050,0.000,3534,-1.750,8.800
0503100000039551,B,6.07,2017,Pand in gebruik,,0,,,,,1685,-1.350,
0503100000039552,B,4.22,2012,Pand in gebruik,,0,,,,,1629,-1.350,
0503100000039553,B,9.45,2013,Pand in gebruik,,0,,,,,1713,-1.350,
0503100000039554,B,11.47,2014,Pand in gebruik,,0,,,,,1794,-1.350,
0503100000039555,B,13.22,2011,Pand in gebruik,,0,,,,,2277,-1.350,
0503100000039556,B,24.74,2020,Pand in gebruik,,0,,,,,2674,-1.350,
0503100000039560,B,11.19,2018,Pand in gebruik,,0,,,,,2343,-1.750,
0503100000039561,B,8.79,1998,Pand in gebruik,,0,,,,,1938,-1.650,
0503100000039562,B,15.50,2020,Pand in gebruik,,0,,,,,2517,-1.750,
0503100000039563,B,13.72,2017,Pand in gebruik,,0,,,,,2641,-1.550,
0503100000039564,B,9.00,2007,Pand in gebruik,,0,,,,,2576,-1.550,
0503100000039565,B,5.44,2014,Pand in gebruik,,0,,,,,1975,-1.450,
0503100000039566,B,14.06,2007,Pand in gebruik,,0,,,,,2319,-1.450,
0503100000038659,B,19.44,2024,Pand in gebruik,woonfunctie,418,1.350,1.950,2.150,0.800,3506,-1.850,3.800
0503100000039597,B,3.12,2024,Pand in gebruik,,0,,,,,2382,-1.850,
0503100000039600,A,12.46,1992,Pand in gebruik,,0,,,,,2885,-1.850,
0503100000039601,A,10.20,2011,Pand in gebruik,,0,,,,,2498,-1.850,
0503100000039602,A,6.47,2020,Pand in gebruik,,0,,,,,2304,-1.950,
0503100000039603,A,7.78,1988,Pand in gebruik,,0,,,,,1987,-2.050,
0503100000039604,A,13.81,2020,Pand in gebruik,,0,,,,,2463,-2.050,
0503100000039605,A,13.40,2021,Pand in gebruik,,0,,,,,2663,-1.650,
0503100000039606,A,15.41,2002,Pand in gebruik,,0,,,,,2580,-1.550,
0503100000039607,A,21.36,1991,Pand in gebruik,,0,,,,,3280,-1.550,
0503100000039608,A,13.77,2001,Pand in gebruik,,0,,,,,2392,-1.950,
0503100000039609,A,15.18,2001,Pand in gebruik,,0,,,,,2701,-1.950,
0503100000039610,A,16.44,2014,Pand in gebruik,,0,,,,,3004,-1.550,
0503100000039611,A,14.28,2018,Pand in gebruik,,0,,,,,2232,-1.550,
0503100000039612,A,17.71,2017,Pand in gebruik,,0,,,,,2349,-1.550,
0503100000039613,A,19.72,2004,Pand in gebruik,,0,,,,,3091,-1.550,
0503100000039614,A,5.96,2000,Pand in gebruik,,0,,,,,1597,-1.850,
0503100000039615,A,12.16,2015,Pand in gebruik,,0,,,,,3865,-1.750,
0503100000039616,A,3.56,1998,Pand in gebruik,,0,,,,,1797,-1.950,
0503100000039617,A,4.31,2009,Pand in gebruik,,0,,,,,1691,-1.950,
0503100000039618,A,4.70,1997,Pand in gebruik,,0,,,,,1817,-1.950,
0503100000039619,A,5.97,1997,Pand in gebruik,,0,,,,,2337,-1.950,
0503100000039620,A,7.58,1997,Pand in gebruik,,0,,,,,1748,-2.050,
0503100000039621,A,5.02,1998,Pand in gebruik,,0,,,,,2494,-2.050,
0503100000039622,A,6.53,2020,Pand in gebruik,,0,,,,,1615,-1.850,
0503100000039623,A,5.26,1992,Pand in gebruik,,0,,,,,1577,-1.750,
0503100000039624,A,17.66,2017,Pand in gebruik,,0,,,,,2291,-1.750,
0503100000039625,A,9.77,2020,Pand in gebruik,,0,,,,,4764,-1.450,
0503100000039626,A,3.15,2009,Pand in gebruik,,0,,,,,3332,-1.450,
0503100000039627,A,3.05,2015,Pand in gebruik,,0,,,,,3179,-1.350,
0503100000039628,A,6.00,2011,Pand in gebruik,,0,,,,,6431,-1.750,
0503100000039629,A,2.81,2022,Pand in gebruik,,0,,,,,4370,-1.750,
0503100000039630,A,2.06,2016,Pand in gebruik,,0,,,,,4992,-1.750,
0503100000039631,A,5.93,2015,Pand in gebruik,,0,,,,,3451,-1.750,
0503100000039632,A,9.51,2007,Pand in gebruik,,0,,,,,4720,-1.750,
0503100000039633,A,2.62,2016,Pand in gebruik,,0,,,,,2722,-1.650,
0503100000039634,A,5.45,1988,Pand in gebruik,,0,,,,,2133,-1.650,
0503100000039635,A,7.72,1988,Pand in gebruik,,0,,,,,3574,-1.750,
0503100000039636,A,8.00,1988,Pand in gebruik,,0,,,,,2273,-1.550,
0503100000039637,A,3.60,2015,Pand in gebruik,,0,,,,,3571,-1.750,
0503100000039638,A,10.38,2009,Pand in gebruik,,0,,,,,4935,-1.850,
0503100000039639,A,6.62,2018,Pand in gebruik,,0,,,,,2485,-1.750,
0503100000039640,A,9.71,2015,Pand in gebruik,,0,,,,,4110,-1.850,
0503100000039641,A,10.92,2021,Pand in gebruik,,0,,,,,3869,-1.950,
0503100000039642,A,12.57,2021,Pand in gebruik,,0,,,,,4988,-2.050,
0503100000039643,A,6.81,2009,Pand in gebruik,,0,,,,,4860,-2.050,
0503100000039644,A,4.09,1997,Pand in gebruik,,0,,,,,2888,-1.850,
0503100000039645,A,17.10,2017,Pand in gebruik,,0,,,,,4535,-2.150,
0503100000039646,A,4.88,1998,Pand in gebruik,,0,,,,,2022,-1.850,
0503100000039647,A,16.79,2020,Pand in gebruik,,0,,,,,2684,-1.850,
0503100000039648,A,8.84,2019,Pand in gebruik,,0,,,,,2070,-1.650,
0503100000039649,A,13.14,2014,Pand in gebruik,,0,,,,,3725,-1.450,
0503100000039650,A,17.69,2009,Pand in gebruik,,0,,,,,4764,-1.250,
0503100000039651,A,14.64,2020,Pand in gebruik,,0,,,,,5179,-1.250,
0503100000039652,A,7.89,2017,Pand in gebruik,,0,,,,,2392,-0.450,
0503100000039653,A,5.99,2022,Pand in gebruik,,0,,,,,2031,-0.450,
0503100000039654,A,7.42,2007,Pand in gebruik,,0,,,,,2555,-0.250,
0503100000039655,A,109.03,2002,Pand in gebruik,,0,,,,,9230,-0.850,
0503100000039656,A,4.65,1989,Pand in gebruik,,239,1.750,1.850,1.850,0.100,4581,-0.150,2.000
0503100000039657,B,10.47,1985,Pand in gebruik,,0,,,,,1545,-0.050,
0503100000039658,B,2.73,2014,Pand in gebruik,,1,2.650,2.650,2.650,0.000,1033,-0.350,3.000
0503100000039659,B,3.36,2012,Pand in gebruik,,0,,,,,1294,-0.350,
0503100000039660,B,3.16,2014,Pand in gebruik,,0,,,,,1410,-0.250,
0503100000039661,B,2.56,2012,Pand in gebruik,,0,,,,,1518,-0.150,
0503100000039662,B,5.95,2016,Pand in gebruik,,20,2.650,2.750,2.750,0.100,1036,-0.350,3.100
0503100000039663,B,5.00,2016,Pand in gebruik,,37,2.650,2.750,2.750,0.100,1083,-0.350,3.100
0503100000039664,B,4.54,2016,Pand in gebruik,,12,2.650,2.750,2.750,0.100,1083,-0.350,3.100
0503100000039665,B,5.45,2019,Pand in gebruik,,0,,,,,6010,-1.350,
0503100000039666,B,8.42,1980,Pand in gebruik,,0,,,,,5608,-1.350,
0503100000039667,B,6.02,1980,Pand in gebruik,,0,,,,,6284,-1.350,
0503100000039668,B,3.51,1980,Pand in gebruik,,0,,,,,5685,-1.350,
0503100000039669,B,11.34,2009,Pand in gebruik,,0,,,,,6565,-1.350,
0503100000039672,B,8.10,2020,Pand in gebruik,,0,,,,,2072,-1.650,
0503100000039673,B,6.15,2010,Pand in gebruik,,0,,,,,2031,-1.850,
0503100000039675,B,7.02,2009,Pand in gebruik,,0,,,,,2830,-1.650,
0503100000039676,B,9.60,2018,Pand in gebruik,,0,,,,,2649,-1.550,
0503100000039677,B,7.63,1997,Pand in gebruik,,0,,,,,2556,-1.550,
0503100000039678,B,13.54,1997,Pand in gebruik,,0,,,,,3104,-1.550,
0503100000039679,B,6.16,1997,Pand in gebruik,,0,,,,,2384,-1.450,
0503100000039680,B,12.67,2020,Pand in gebruik,,0,,,,,3245,-1.450,
0503100000039681,B,4.25,1990,Pand in gebruik,,0,,,,,1713,-2.050,
0503100000039682,B,6.99,1990,Pand in gebruik,,0,,,,,983,-1.950,
0503100000039683,B,16.47,1990,Pand in gebruik,,0,,,,,1943,-1.950,
0503100000039684,B,8.73,2021,Pand in gebruik,,0,,,,,1447,-1.950,
0503100000039685,B,5.85,2022,Pand in gebruik,,0,,,,,2314,-2.250,
0503100000039686,B,13.82,2019,Pand in gebruik,,0,,,,,2017,-2.250,
0503100000039687,B,17.05,2017,Pand in gebruik,,0,,,,,3337,-1.450,
0503100000039715,B,5.53,2011,Pand in gebruik,,0,,,,,4302,-1.550,
0503100000039716,B,9.46,2010,Pand in gebruik,,0,,,,,4223,-1.550,
0503100000039717,B,8.60,2012,Pand in gebruik,,0,,,,,4009,-1.550,
0503100000039718,B,8.61,2012,Pand in gebruik,,0,,,,,4000,-1.550,
0503100000039719,B,16.61,2012,Pand in gebruik,,0,,,,,5074,-1.550,
0503100000039720,B,13.12,2013,Pand in gebruik,,0,,,,,4706,-1.550,
0503100000039722,B,8.37,1990,Pand in gebruik,,0,,,,,4478,-1.450,
0503100000039723,B,10.09,2019,Pand in gebruik,,0,,,,,3699,-1.450,
0503100000039724,B,19.74,2014,Pand in gebruik,,0,,,,,3221,-1.550,
0503100000039725,B,12.98,2013,Pand in gebruik,,0,,,,,2385,-1.550,
0503100000039726,B,18.40,2014,Pand in gebruik,,0,,,,,2993,-1.450,
0503100000039727,B,6.07,2007,Pand in gebruik,,0,,,,,2622,-1.450,
0503100000039728,B,9.71,2007,Pand in gebruik,,0,,,,,2606,-1.450,
0503100000039729,B,8.25,2012,Pand in gebruik,,0,,,,,2808,-1.450,
0503100000039730,B,7.51,2021,Pand in gebruik,,0,,,,,4226,-1.550,
0503100000039731,B,8.60,2020,Pand in gebruik,,0,,,,,2615,-1.450,
0503100000039734,B,7.09,2018,Pand in gebruik,,0,,,,,3721,-1.450,
0503100000039735,B,16.84,2020,Pand in gebruik,,0,,,,,4737,-1.450,
0503100000039736,B,10.61,2013,Pand in gebruik,,0,,,,,4895,-1.550,
0503100000039737,B,13.87,2016,Pand in gebruik,,0,,,,,4782,-1.550,
0503100000039738,B,8.44,2009,Pand in gebruik,,0,,,,,4061,-1.650,
0503100000039739,B,7.06,2020,Pand in gebruik,,0,,,,,3948,-1.650,
0503100000039740,B,8.47,2019,Pand in gebruik,,0,,,,,4391,-1.550,
0503100000039741,B,6.19,2009,Pand in gebruik,,0,,,,,3280,-1.450,
0503100000039742,B,10.17,2019,Pand in gebruik,,0,,,,,4206,-1.450,
0503100000039743,B,15.84,2018,Pand in gebruik,,0,,,,,4951,-1.950,
0503100000039744,B,20.43,1985,Pand in gebruik,,0,,,,,5638,-1.750,
0503100000039745,B,13.41,1985,Pand in gebruik,,0,,,,,4786,-1.650,
0503100000039746,B,11.21,1971,Pand in gebruik,,0,,,,,3729,-1.650,
0503100000039747,B,19.75,1971,Pand in gebruik,,0,,,,,4637,-1.650,
0503100000039748,B,6.13,2016,Pand in gebruik,,0,,,,,3729,-1.650,
0503100000039749,B,7.47,2015,Pand in gebruik,,0,,,,,4321,-1.650,
0503100000039750,B,5.60,2014,Pand in gebruik,,0,,,,,3385,-1.550,
0503100000039751,B,8.01,1985,Pand in gebruik,,0,,,,,3792,-1.650,
0503100000039752,B,7.42,2008,Pand in gebruik,,0,,,,,3394,-1.650,
0503100000039754,B,10.99,2017,Pand in gebruik,,0,,,,,4519,-1.650,
0503100000039755,B,4.68,2009,Pand in gebruik,,0,,,,,4131,-1.650,
0503100000039756,B,5.41,1987,Pand in gebruik,,0,,,,,4055,-1.650,
0503100000039757,B,10.03,1987,Pand in gebruik,,0,,,,,4442,-1.650,
0503100000039758,B,3.12,2021,Pand in gebruik,,0,,,,,2570,-1.450,
0503100000039759,B,9.97,2009,Pand in gebruik,,0,,,,,3092,-1.550,
0503100000039767,B,10.03,2013,Pand in gebruik,,0,,,,,2446,-1.750,
0503100000039768,B,7.61,2002,Pand in gebruik,,0,,,,,2026,-1.650,
0503100000039770,B,5.81,2017,Pand in gebruik,,0,,,,,1801,-1.650,
0503100000039772,B,11.68,2018,Pand in gebruik,,0,,,,,2266,-1.750,
0503100000039773,B,3.99,2016,Pand in gebruik,,0,,,,,1681,-1.750,
0503100000039774,B,7.69,2016,Pand in gebruik,,0,,,,,1745,-1.650,
0503100000039775,B,18.26,2018,Pand in gebruik,,0,,,,,2770,-1.650,
0503100000039792,B,5.64,2019,Pand in gebruik,,0,,,,,1526,-1.750,
0503100000039864,B,27.01,2024,Pand in gebruik,,0,,,,,2575,-2.150,
0503100000040289,B,9.06,1990,Pand in gebruik,,218,0.650,0.850,0.850,0.200,2679,-1.450,2.300
0503100000040290,B,9.22,1990,Pand in gebruik,,228,0.650,0.850,0.950,0.300,2580,-1.450,2.300
0503100000040291,B,8.63,1990,Pand in gebruik,,216,0.750,0.850,0.950,0.200,2692,-1.450,2.300
0503100000040344,B,6.90,2007,Pand in gebruik,,0,,,,,1320,0.250,
0503100000040345,B,4.72,2021,Pand in gebruik,,0,,,,,1445,0.150,
0503100000040346,B,7.95,1987,Pand in gebruik,,0,,,,,855,0.150,
0503100000040375,B,15.82,2015,Pand in gebruik,,0,,,,,2129,-0.150,
0503100000040376,B,10.13,2002,Pand in gebruik,,0,,,,,1754,-0.250,
0503100000040377,B,3.54,2021,Pand in gebruik,,0,,,,,1509,-0.250,
0503100000040378,B,9.07,2007,Pand in gebruik,,0,,,,,1621,-0.350,
0503100000040379,B,7.15,2020,Pand in gebruik,,0,,,,,1561,-0.250,
0503100000040380,B,6.04,2022,Pand in gebruik,,0,,,,,1850,-0.250,
0503100000040388,B,6.33,2013,Pand in gebruik,,0,,,,,1818,-0.250,
0503100000040389,B,5.44,2010,Pand in gebruik,,0,,,,,1623,-0.350,
0503100000040390,B,15.96,2011,Pand in gebruik,,0,,,,,2187,-0.450,
0503100000040391,B,6.47,2007,Pand in gebruik,,0,,,,,1725,-0.350,
0503100000040392,B,3.38,1997,Pand in gebruik,,0,,,,,1599,-0.350,
0503100000040429,B,4.25,2017,Pand in gebruik,,0,,,,,1673,-0.350,
0503100000040430,B,13.98,2019,Pand in gebruik,,0,,,,,1787,-0.450,
0503100000040431,B,7.70,2007,Pand in gebruik,,0,,,,,1667,-0.250,
0503100000038202,B,485.66,2025,Pand in gebruik,"kantoorfunctie,woonfunctie",397,19.950,19.950,20.050,0.100,4285,0.150,19.800
0503100000041047,B,99.92,2020,Pand in gebruik,kantoorfunctie,0,,,,,5488,-1.450,
0503100000012763,B,64.93,1977,Pand in gebruik,woonfunctie,1316,4.150,5.150,5.950,1.800,2491,-1.050,6.200
0503100000010026,B,70.63,1977,Pand in gebruik,woonfunctie,884,4.750,6.750,6.850,2.100,2312,-1.550,8.300
0503100000014307,B,65.86,1977,Pand in gebruik,woonfunctie,917,5.650,6.650,6.650,1.000,1590,-1.550,8.200
0503100000014308,B,71.33,1977,Pand in gebruik,woonfunctie,913,3.950,4.050,4.150,0.200,2114,-1.550,5.600
0503100000025534,A,2725.94,1962,Pand in gebruik,"industriefunctie,kantoorfunctie,overige gebruiksfunctie,winkelfunctie,woonfunctie",140088,3.650,7.450,34.950,31.300,47194,-0.150,7.600
0503100000001365,B,59.74,1993,Pand in gebruik,woonfunctie,1687,4.250,6.850,6.850,2.600,2970,-1.650,8.500
0503100000006497,B,83.35,1971,Pand in gebruik,woonfunctie,1816,4.650,6.450,7.350,2.700,5217,-1.450,7.900
0503100000006492,B,82.08,1971,Pand in gebruik,woonfunctie,2908,4.550,6.350,7.250,2.700,6193,-1.450,7.800
0503100000006743,B,61.70,1988,Pand in gebruik,woonfunctie,853,7.750,8.250,8.450,0.700,1829,-0.050,8.300
0503100000006732,B,61.83,1988,Pand in gebruik,woonfunctie,853,7.750,8.150,8.250,0.500,1969,-0.050,8.200
0503100000038253,B,496.10,2025,Pand in gebruik,woonfunctie,0,,,,,5593,-0.050,
0503100000010378,A,73.63,1969,Verbouwing pand,woonfunctie,1516,8.750,9.950,10.450,1.700,3381,-1.850,11.800
0503100000006611,B,62.19,1990,Pand in gebruik,woonfunctie,1244,6.250,6.850,7.150,0.900,2410,-1.550,8.400
0503100000001548,A,111.30,1969,Verbouwing pand,woonfunctie,1672,8.450,9.750,10.350,1.900,2654,-1.650,11.400
0503100000038177,A,819.92,2025,Pand in gebruik,"winkelfunctie,woonfunctie",48828,18.450,18.450,22.050,3.600,9602,-0.550,19.000
0503100000028850,B,10.87,1931,Pand in gebruik,,182,2.350,2.450,2.550,0.200,1164,0.050,2.400
0503100000010671,B,71.13,1969,Verbouwing pand,woonfunctie,1258,6.950,7.450,7.750,0.800,1504,-1.350,8.800
0503100000019516,A,69.48,1966,Pand in gebruik,woonfunctie,2163,5.150,5.150,5.150,0.000,3300,-1.050,6.200
0503100000019515,A,67.64,1966,Pand in gebruik,woonfunctie,1687,5.150,5.150,5.150,0.000,3008,-1.150,6.300
0503100000019431,A,52.33,1966,Pand in gebruik,woonfunctie,1689,4.450,4.450,4.450,0.000,2803,-1.250,5.700
0503100000013840,A,73.13,1966,Pand in gebruik,woonfunctie,2807,4.350,4.350,4.350,0.000,7149,-1.350,5.700
0503100000013834,A,70.63,1966,Pand in gebruik,woonfunctie,2662,4.350,4.350,4.550,0.200,6397,-1.350,5.700
0503100000037588,B,54.06,2023,Pand in gebruik,woonfunctie,824,12.250,12.250,12.250,0.000,500,0.250,12.000
0503100000037581,B,60.75,2023,Pand in gebruik,woonfunctie,928,9.550,9.650,9.650,0.100,585,0.250,9.400
0503100000037583,B,61.09,2023,Pand in gebruik,woonfunctie,923,9.550,9.650,9.750,0.200,498,0.250,9.400
0503100000037589,B,61.07,2023,Pand in gebruik,woonfunctie,883,12.250,12.250,12.250,0.000,778,0.250,12.000
0503100000037582,B,69.71,2023,Pand in gebruik,woonfunctie,1031,9.550,9.650,10.350,0.800,567,0.250,9.400
0503100000018810,A,69.68,1966,Pand in gebruik,woonfunctie,1395,4.350,4.350,4.450,0.100,3119,-1.650,6.000
0503100000021319,B,65.59,1977,Pand in gebruik,woonfunctie,1317,4.050,5.150,5.950,1.900,2419,-1.050,6.200
0503100000005602,B,62.56,1990,Pand in gebruik,woonfunctie,1502,6.050,6.950,7.250,1.200,2906,-1.450,8.400
0503100000031079,B,81.76,1971,Pand in gebruik,woonfunctie,2955,4.450,6.250,7.150,2.700,5631,-1.550,7.800
0503100000010569,B,65.27,1998,Pand in gebruik,woonfunctie,1408,4.350,7.150,7.250,2.900,1927,-1.350,8.500
0503100000001290,B,65.22,1998,Pand in gebruik,woonfunctie,1137,7.050,7.050,7.250,0.200,2088,-1.350,8.400
0503100000011599,B,52.69,1982,Pand in gebruik,woonfunctie,781,5.350,7.150,8.050,2.700,1929,-1.550,8.700
0503100000024901,B,52.62,1982,Pand in gebruik,woonfunctie,783,5.550,7.050,7.950,2.400,1517,-1.550,8.600
0503100000038699,B,339.97,2026,Pand in gebruik,"kantoorfunctie,woonfunctie",0,,,,,5718,0.150,
0503100000000145,B,2021.23,1966,Verbouwing pand,onderwijsfunctie,32478,3.150,3.950,4.450,1.300,19465,-0.050,4.000
0503100000028267,B,535.94,1966,Pand in gebruik,"overige gebruiksfunctie,woonfunctie",9330,8.150,8.150,8.150,0.000,4678,-0.150,8.300
0503100000038425,B,334.50,2026,Pand in gebruik (niet ingemeten),"kantoorfunctie,woonfunctie",0,,,,,4893,0.050,
0503100000020032,A,55.84,1966,Verbouwing pand,woonfunctie,2226,4.350,4.350,4.450,0.100,5415,-1.650,6.000
0503100000020033,A,53.36,1966,Verbouwing pand,woonfunctie,2154,4.350,4.350,4.450,0.100,4127,-1.550,5.900
0503100000020034,A,53.37,1966,Verbouwing pand,woonfunctie,2168,4.350,4.350,4.450,0.100,4298,-1.450,5.800
0503100000019939,A,53.38,1966,Verbouwing pand,woonfunctie,2182,4.350,4.350,4.450,0.100,4433,-1.550,5.900
0503100000019940,A,53.39,1966,Verbouwing pand,woonfunctie,2188,4.350,4.350,4.450,0.100,4392,-1.550,5.900
0503100000020028,A,55.72,1966,Verbouwing pand,woonfunctie,2157,4.350,4.350,4.450,0.100,6037,-1.650,6.000
0503100000031457,A,55.32,1966,Verbouwing pand,woonfunctie,1389,4.350,4.350,4.450,0.100,4492,-1.650,6.000
0503100000020035,A,52.84,1966,Verbouwing pand,woonfunctie,1602,4.350,4.350,4.450,0.100,3633,-1.450,5.800
0503100000020036,A,52.84,1966,Verbouwing pand,woonfunctie,1970,4.350,4.350,4.450,0.100,3846,-1.550,5.900
0503100000020037,A,52.84,1966,Verbouwing pand,woonfunctie,2157,4.350,4.350,4.450,0.100,3577,-1.650,6.000
0503100000020038,A,52.84,1966,Verbouwing pand,woonfunctie,2202,4.350,4.350,4.450,0.100,3095,-1.650,6.000
0503100000030019,A,55.32,1966,Verbouwing pand,woonfunctie,2132,4.350,4.450,4.450,0.100,3973,-1.650,6.100
0503100000020043,A,55.30,1966,Verbouwing pand,woonfunctie,1340,4.350,4.350,4.450,0.100,3270,-1.650,6.000
0503100000020044,A,52.81,1966,Verbouwing pand,woonfunctie,1315,4.350,4.350,4.450,0.100,2499,-1.550,5.900
0503100000020042,A,52.80,1966,Verbouwing pand,woonfunctie,1326,4.350,4.350,4.450,0.100,2679,-1.550,5.900
0503100000020041,A,52.79,1966,Verbouwing pand,woonfunctie,1316,4.350,4.350,4.450,0.100,2651,-1.450,5.800
0503100000020040,A,52.78,1966,Verbouwing pand,woonfunctie,1321,4.350,4.350,4.450,0.100,2355,-1.550,5.900
0503100000020039,A,55.25,1966,Verbouwing pand,woonfunctie,1372,4.350,4.350,4.450,0.100,3600,-1.650,6.000
0503100000019950,A,55.30,1966,Verbouwing pand,woonfunctie,1345,4.350,4.350,4.450,0.100,2908,-1.650,6.000
0503100000031455,A,52.81,1966,Verbouwing pand,woonfunctie,1320,4.350,4.350,4.450,0.100,2300,-1.550,5.900
0503100000018711,A,52.80,1966,Verbouwing pand,woonfunctie,1328,4.350,4.350,4.450,0.100,2220,-1.650,6.000
0503100000018710,A,52.79,1966,Verbouwing pand,woonfunctie,1319,4.350,4.350,4.450,0.100,2448,-1.650,6.000
0503100000030027,A,52.78,1966,Verbouwing pand,woonfunctie,1291,4.350,4.350,4.450,0.100,2531,-1.650,6.000
0503100000020165,A,55.25,1966,Verbouwing pand,woonfunctie,1326,4.350,4.350,4.450,0.100,3643,-1.750,6.100
